Date-Hour(NMT),WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction
2017-10-26 22:00:00,3.5,0,1010.5,0.0,6.0,85,0.0
2017-10-26 23:00:00,2.2,0,1011.3,0.0,5.2,87,0.0
2017-10-27 00:00:00,4.6,0,1011.7,0.0,6.2,78,0.0
2017-10-27 01:00:00,5.6,0,1012.4,0.0,5.6,80,0.0
2017-10-27 02:00:00,5.4,0,1012.9,0.0,5.7,77,0.0
2017-10-27 03:00:00,3.8,0,1013.3,0.0,5.5,76,0.0
2017-10-27 04:00:00,3.2,0,1013.8,0.0,4.7,80,0.0
2017-10-27 05:00:00,3.1,0,1014.4,0.0,4.8,77,0.0
2017-10-27 06:00:00,2.2,0,1014.8,0.0,4.1,80,0.0
2017-10-27 07:00:00,0.7,0,1015.2,0.0,2.2,90,0.0
2017-10-27 08:00:00,1.5,20,1015.8,8.6,2.0,91,0.0
2017-10-27 09:00:00,0.5,49,1016.1,85.8,4.0,88,0.0
2017-10-27 17:00:00,0.3,0,1010.8,0.0,6.6,82,43.1667
2017-10-27 18:00:00,1.4,0,1009.8,0.0,6.5,79,0.0
2017-10-27 19:00:00,1.4,0,1009.1,0.0,6.8,77,0.0
2017-10-27 20:00:00,1.6,0,1008.0,0.0,6.7,79,0.0
2017-10-27 21:00:00,2.3,0,1006.4,0.0,7.1,79,0.0
2017-10-27 22:00:00,1.1,0,1004.9,0.0,6.5,82,0.0
2017-10-27 23:00:00,2.9,0,1002.3,0.0,6.8,82,0.0
2017-10-28 00:00:00,3.4,0,1000.2,0.0,7.4,78,0.0
2017-10-28 01:00:00,4.0,0,998.6,0.0,7.5,80,0.0
2017-10-28 02:00:00,3.4,0,997.3,0.0,7.6,77,0.0
2017-10-28 03:00:00,2.8,0,995.1,0.0,7.6,76,0.0
2017-10-28 04:00:00,3.9,0,993.5,0.0,7.3,77,0.0
2017-10-28 05:00:00,3.4,0,992.5,0.0,7.1,78,0.0
2017-10-28 06:00:00,1.3,0,992.4,0.0,5.5,84,0.0
2017-10-28 07:00:00,3.9,0,992.5,0.0,6.3,76,0.0
2017-10-28 08:00:00,3.0,15,992.7,2.9,8.5,61,0.0
2017-10-28 09:00:00,3.8,60,993.0,68.5,9.4,55,0.0
2017-10-28 10:00:00,2.6,60,993.3,156.5,10.2,52,0.0
2017-10-28 11:00:00,2.8,60,993.2,228.8,11.7,46,0.0
2017-10-28 17:00:00,2.0,3,988.9,0.0,7.7,52,88.1666
2017-10-28 18:00:00,1.4,0,987.9,0.0,5.7,65,0.0
2017-10-28 19:00:00,1.9,0,986.4,0.0,5.2,71,0.0
2017-10-28 20:00:00,2.5,0,985.3,0.0,5.5,71,0.0
2017-10-28 21:00:00,2.1,0,983.5,0.0,5.5,70,0.0
2017-10-28 22:00:00,3.0,0,982.4,0.0,5.7,69,0.0
2017-10-28 23:00:00,4.0,0,982.1,0.0,6.1,65,0.0
2017-10-29 00:00:00,4.0,0,982.8,0.0,5.7,73,0.0
2017-10-29 01:00:00,6.2,0,984.0,0.0,6.0,66,0.0
2017-10-29 02:00:00,5.7,0,985.9,0.0,5.8,65,0.0
2017-10-29 03:00:00,8.0,0,988.0,0.0,5.7,63,0.0
2017-10-29 04:00:00,5.8,0,989.9,0.0,4.9,68,0.0
2017-10-29 05:00:00,6.3,0,991.7,0.0,5.5,55,0.0
2017-10-29 06:00:00,6.2,0,993.2,0.0,5.2,55,0.0
2017-10-29 07:00:00,4.3,0,994.8,0.0,5.1,51,0.0
2017-10-29 08:00:00,7.6,14,995.7,1.5,5.3,48,0.0
2017-10-29 09:00:00,7.9,60,997.3,67.1,5.7,45,0.0
2017-10-29 10:00:00,5.8,60,998.9,156.4,6.5,43,22.25
2017-10-29 16:00:00,6.4,59,1005.1,69.7,6.9,37,65.5
2017-10-29 17:00:00,7.7,8,1006.2,0.4,5.9,38,0.0
2017-10-29 18:00:00,5.9,0,1007.4,0.0,5.1,41,0.0
2017-10-29 19:00:00,7.8,0,1008.2,0.0,5.0,41,0.0
2017-10-29 20:00:00,6.4,0,1009.3,0.0,4.5,43,0.0
2017-10-29 21:00:00,5.6,0,1010.0,0.0,4.1,45,0.0
2017-10-29 22:00:00,5.0,0,1011.2,0.0,4.0,49,0.0
2017-10-29 23:00:00,3.8,0,1012.2,0.0,3.4,50,0.0
2017-10-30 00:00:00,4.5,0,1012.3,0.0,3.1,51,0.0
2017-10-30 01:00:00,3.9,0,1013.3,0.0,3.1,49,0.0
2017-10-30 02:00:00,2.2,0,1014.1,0.0,2.6,51,0.0
2017-10-30 03:00:00,3.2,0,1014.5,0.0,2.5,51,0.0
2017-10-30 04:00:00,4.2,0,1014.9,0.0,2.4,50,0.0
2017-10-30 05:00:00,4.3,0,1015.5,0.0,2.3,51,0.0
2017-10-30 06:00:00,1.5,0,1016.2,0.0,0.5,61,0.0
2017-10-30 07:00:00,0.4,0,1017.2,0.0,-0.7,67,0.0
2017-10-30 08:00:00,3.6,12,1017.5,2.3,1.5,55,0.0
2017-10-30 09:00:00,3.6,60,1017.7,69.1,3.1,48,127.25
2017-10-30 15:00:00,1.4,0,1018.3,40.8,4.5,49,203.5
2017-10-30 16:00:00,1.1,0,1018.0,13.4,3.9,50,43.0
2017-10-30 17:00:00,0.8,0,1017.7,0.0,2.7,58,0.0
2017-10-30 18:00:00,0.6,0,1017.6,0.0,2.3,62,0.0
2017-10-30 19:00:00,0.8,0,1017.8,0.0,1.4,67,0.0
2017-10-30 20:00:00,0.9,0,1017.8,0.0,1.8,66,0.0
2017-10-30 21:00:00,1.6,0,1018.1,0.0,0.6,72,0.0
2017-10-30 22:00:00,1.1,0,1017.9,0.0,0.7,75,0.0
2017-10-30 23:00:00,0.7,0,1018.0,0.0,0.9,76,0.0
2017-10-31 00:00:00,0.6,0,1017.2,0.0,0.9,78,0.0
2017-10-31 01:00:00,0.6,0,1017.0,0.0,0.5,83,0.0
2017-10-31 02:00:00,1.0,0,1016.3,0.0,0.4,85,0.0
2017-10-31 03:00:00,0.1,0,1015.6,0.0,0.7,84,0.0
2017-10-31 04:00:00,0.7,0,1015.3,0.0,1.1,82,0.0
2017-10-31 05:00:00,0.6,0,1014.6,0.0,1.1,84,0.0
2017-10-31 06:00:00,0.6,0,1014.2,0.0,1.3,85,0.0
2017-10-31 07:00:00,0.8,0,1014.0,0.0,1.6,84,0.0
2017-10-31 08:00:00,1.0,0,1013.5,0.0,1.8,82,0.0
2017-10-31 09:00:00,0.5,0,1013.4,7.5,2.2,81,0.0
2017-10-31 10:00:00,0.5,0,1013.4,31.0,3.1,77,222.1667
2017-10-31 16:00:00,2.0,0,1010.5,23.1,6.6,68,96.6667
2017-10-31 17:00:00,0.4,0,1010.5,0.0,5.8,71,0.0
2017-10-31 18:00:00,0.3,0,1010.3,0.0,5.3,75,0.0
2017-10-31 19:00:00,0.9,0,1010.0,0.0,4.6,79,0.0
2017-10-31 20:00:00,1.0,0,1009.6,0.0,3.9,83,0.0
2017-10-31 21:00:00,0.8,0,1009.0,0.0,2.6,88,0.0
2017-10-31 22:00:00,0.9,0,1008.7,0.0,2.6,89,0.0
2017-10-31 23:00:00,1.9,0,1008.6,0.0,2.6,90,0.0
2017-11-01 00:00:00,0.6,0,1008.2,0.0,2.9,90,0.0
2017-11-01 01:00:00,1.2,0,1007.7,0.0,3.4,89,0.0
2017-11-01 02:00:00,0.7,0,1007.4,0.0,3.2,91,0.0
2017-11-01 03:00:00,1.5,0,1007.0,0.0,2.6,92,0.0
2017-11-01 04:00:00,2.0,0,1006.4,0.0,2.3,93,0.0
2017-11-01 05:00:00,1.4,0,1006.0,0.0,1.7,94,0.0
2017-11-01 06:00:00,1.2,0,1005.2,0.0,2.5,93,0.0
2017-11-01 07:00:00,1.1,0,1005.0,0.0,3.1,92,0.0
2017-11-01 08:00:00,1.9,0,1004.1,0.0,3.7,91,0.0
2017-11-01 09:00:00,1.1,0,1003.8,12.6,4.4,91,40.75
2017-11-01 11:00:00,0.8,0,1002.9,27.6,5.1,90,225.6666
2017-11-01 16:00:00,0.9,7,998.5,26.2,5.8,93,65.6666
2017-11-01 17:00:00,0.7,0,998.0,0.0,5.0,96,0.0
2017-11-01 18:00:00,1.1,0,997.3,0.0,5.1,97,0.0
2017-11-01 19:00:00,1.9,0,996.8,0.0,5.1,97,0.0
2017-11-01 20:00:00,0.4,0,996.4,0.0,4.7,97,0.0
2017-11-01 21:00:00,1.2,0,996.3,0.0,4.9,98,0.0
2017-11-01 22:00:00,1.2,0,996.1,0.0,4.9,98,0.0
2017-11-01 23:00:00,1.3,0,996.0,0.0,5.0,97,0.0
2017-11-02 00:00:00,1.5,0,995.9,0.0,4.7,96,0.0
2017-11-02 01:00:00,0.4,0,995.9,0.0,3.5,96,0.0
2017-11-02 02:00:00,1.5,0,995.8,0.0,2.7,97,0.0
2017-11-02 03:00:00,2.5,0,996.0,0.0,2.7,97,0.0
2017-11-02 04:00:00,1.3,0,996.4,0.0,2.7,97,0.0
2017-11-02 05:00:00,0.6,0,996.8,0.0,3.3,97,0.0
2017-11-02 06:00:00,1.0,0,997.3,0.0,3.6,97,0.0
2017-11-02 07:00:00,1.3,0,998.3,0.0,4.2,95,0.0
2017-11-02 08:00:00,0.9,0,999.5,0.0,4.5,96,0.0
2017-11-02 09:00:00,2.2,43,1000.7,48.7,5.5,93,201.3333
2017-11-02 13:00:00,5.4,54,1005.1,220.6,9.7,51,287.1667
2017-11-02 15:00:00,4.4,60,1006.6,132.2,8.5,55,279.6667
2017-11-02 16:00:00,2.2,60,1007.5,53.6,7.1,54,123.6667
2017-11-02 17:00:00,0.9,4,1008.6,0.0,5.1,63,0.0
2017-11-02 18:00:00,2.0,0,1009.4,0.0,3.5,67,0.0
2017-11-02 19:00:00,3.0,0,1010.0,0.0,3.0,69,0.0
2017-11-02 20:00:00,1.0,0,1010.1,0.0,2.1,71,0.0
2017-11-02 21:00:00,1.4,0,1010.4,0.0,0.8,79,0.0
2017-11-02 22:00:00,1.6,0,1011.1,0.0,0.7,79,0.0
2017-11-02 23:00:00,2.5,0,1011.3,0.0,0.2,82,0.0
2017-11-03 00:00:00,2.2,0,1010.9,0.0,0.9,79,0.0
2017-11-03 01:00:00,1.0,0,1010.3,0.0,0.2,81,0.0
2017-11-03 02:00:00,0.1,0,1009.5,0.0,0.9,83,0.0
2017-11-03 03:00:00,0.9,0,1008.9,0.0,0.3,86,0.0
2017-11-03 04:00:00,0.6,0,1008.4,0.0,-0.1,90,0.0
2017-11-03 05:00:00,0.5,0,1007.8,0.0,-0.5,90,0.0
2017-11-03 06:00:00,0.9,0,1007.5,0.0,-0.8,91,0.0
2017-11-03 07:00:00,0.8,0,1007.1,0.0,-0.9,92,0.0
2017-11-03 08:00:00,1.8,0,1006.8,0.0,-0.3,90,0.0
2017-11-03 09:00:00,1.3,59,1006.5,43.0,1.0,87,0.0
2017-11-03 10:00:00,0.3,60,1005.9,122.5,2.6,83,0.0
2017-11-03 11:00:00,0.8,60,1005.4,189.0,6.5,70,156.6667
2017-11-03 15:00:00,1.7,60,1003.8,122.6,7.7,72,276.8333
2017-11-03 16:00:00,1.3,60,1003.6,41.5,6.8,75,97.3333
2017-11-03 17:00:00,0.1,7,1003.3,0.0,5.1,84,0.0
2017-11-03 18:00:00,0.8,0,1003.2,0.0,4.7,89,0.0
2017-11-03 19:00:00,0.8,0,1003.1,0.0,3.2,92,0.0
2017-11-03 20:00:00,0.7,0,1002.8,0.0,2.0,96,0.0
2017-11-03 21:00:00,1.3,0,1002.8,0.0,2.3,96,0.0
2017-11-03 22:00:00,0.9,0,1002.7,0.0,2.1,96,0.0
2017-11-03 23:00:00,0.8,0,1002.8,0.0,2.8,97,0.0
2017-11-04 00:00:00,1.2,0,1002.5,0.0,2.6,98,0.0
2017-11-04 01:00:00,1.0,0,1002.3,0.0,2.2,98,0.0
2017-11-04 02:00:00,1.2,0,1002.2,0.0,2.2,98,0.0
2017-11-04 03:00:00,0.7,0,1002.1,0.0,2.0,97,0.0
2017-11-04 04:00:00,0.6,0,1001.8,0.0,2.0,97,0.0
2017-11-04 05:00:00,1.1,0,1001.7,0.0,1.9,97,0.0
2017-11-04 06:00:00,0.8,0,1001.6,0.0,1.5,97,0.0
2017-11-04 07:00:00,1.0,0,1001.5,0.0,1.2,98,0.0
2017-11-04 08:00:00,1.0,0,1001.8,0.0,0.5,98,0.0
2017-11-04 09:00:00,0.7,3,1001.8,27.7,1.2,98,0.0
2017-11-04 16:00:00,0.9,7,1000.8,14.8,4.0,90,27.6667
2017-11-04 17:00:00,2.5,0,1000.7,0.0,3.6,91,0.0
2017-11-04 18:00:00,1.9,0,1000.4,0.0,3.7,92,0.0
2017-11-04 19:00:00,1.7,0,1000.4,0.0,4.2,92,0.0
2017-11-04 20:00:00,1.4,0,1000.4,0.0,4.8,94,0.0
2017-11-04 21:00:00,1.4,0,1000.0,0.0,5.2,96,0.0
2017-11-04 22:00:00,2.2,0,999.6,0.0,5.6,97,0.0
2017-11-04 23:00:00,2.6,0,998.8,0.0,5.8,96,0.0
2017-11-05 00:00:00,1.9,0,998.1,0.0,6.5,97,0.0
2017-11-05 01:00:00,1.6,0,997.2,0.0,7.3,98,0.0
2017-11-05 02:00:00,2.2,0,996.6,0.0,7.7,96,0.0
2017-11-05 03:00:00,2.2,0,996.0,0.0,7.9,97,0.0
2017-11-05 04:00:00,1.9,0,995.7,0.0,7.8,98,0.0
2017-11-05 05:00:00,1.7,0,995.4,0.0,7.9,98,0.0
2017-11-05 06:00:00,0.5,0,994.9,0.0,7.9,98,0.0
2017-11-05 07:00:00,1.1,0,994.7,0.0,7.9,98,0.0
2017-11-05 08:00:00,1.5,0,994.7,0.0,8.0,96,0.0
2017-11-05 09:00:00,0.6,0,994.7,0.0,8.0,97,0.0
2017-11-05 10:00:00,1.6,0,994.4,1.6,8.1,97,0.0
2017-11-05 11:00:00,1.3,0,994.3,4.5,8.2,97,49.0
2017-11-05 14:00:00,1.7,0,994.2,22.5,6.2,97,154.8333
2017-11-05 15:00:00,3.8,0,995.7,16.1,5.4,91,13.3333
2017-11-05 16:00:00,2.9,4,997.0,22.5,5.1,91,0.0
2017-11-05 17:00:00,1.7,0,998.1,0.0,5.0,93,0.0
2017-11-05 18:00:00,1.0,0,998.9,0.0,3.9,95,0.0
2017-11-05 19:00:00,1.7,0,1000.0,0.0,3.5,97,0.0
2017-11-05 20:00:00,1.4,0,1000.9,0.0,3.3,97,0.0
2017-11-05 21:00:00,0.8,0,1001.9,0.0,3.2,96,0.0
2017-11-05 22:00:00,0.8,0,1002.9,0.0,3.0,97,0.0
2017-11-05 23:00:00,0.8,0,1004.0,0.0,2.9,97,0.0
2017-11-06 00:00:00,1.4,0,1004.8,0.0,3.0,97,0.0
2017-11-06 01:00:00,1.3,0,1005.8,0.0,3.5,95,0.0
2017-11-06 02:00:00,5.9,0,1006.7,0.0,4.6,87,0.0
2017-11-06 03:00:00,5.3,0,1007.6,0.0,4.1,90,0.0
2017-11-06 04:00:00,3.4,0,1008.7,0.0,4.3,87,0.0
2017-11-06 05:00:00,1.0,0,1009.6,0.0,3.8,91,0.0
2017-11-06 06:00:00,1.3,0,1010.4,0.0,4.0,89,0.0
2017-11-06 07:00:00,0.3,0,1011.3,0.0,3.6,93,0.0
2017-11-06 08:00:00,1.8,0,1012.4,0.0,2.8,92,0.0
2017-11-06 09:00:00,2.2,28,1013.5,27.5,2.9,92,0.0
2017-11-06 10:00:00,1.3,60,1014.6,107.0,3.7,89,0.0
2017-11-06 11:00:00,0.6,60,1015.2,168.5,6.2,85,0.0
2017-11-06 13:00:00,1.1,60,1016.1,209.2,7.7,74,277.0001
2017-11-06 14:00:00,2.4,60,1016.7,175.7,6.0,80,274.0
2017-11-06 15:00:00,1.9,60,1017.0,109.6,6.5,74,183.6667
2017-11-06 16:00:00,0.5,55,1017.8,31.0,4.6,81,21.6667
2017-11-06 17:00:00,1.4,0,1018.2,0.0,2.6,91,0.0
2017-11-06 18:00:00,1.3,0,1019.1,0.0,1.3,92,0.0
2017-11-06 19:00:00,1.8,0,1019.4,0.0,0.9,93,0.0
2017-11-06 20:00:00,2.1,0,1020.0,0.0,0.4,94,0.0
2017-11-06 21:00:00,2.4,0,1020.4,0.0,0.3,95,0.0
2017-11-06 22:00:00,1.0,0,1020.9,0.0,-0.1,94,0.0
2017-11-06 23:00:00,2.2,0,1021.2,0.0,0.7,97,0.0
2017-11-07 00:00:00,2.2,0,1021.1,0.0,0.5,98,0.0
2017-11-07 01:00:00,1.9,0,1021.0,0.0,0.4,98,0.0
2017-11-07 02:00:00,1.5,0,1021.0,0.0,0.6,98,0.0
2017-11-07 03:00:00,0.3,0,1020.9,0.0,1.1,99,0.0
2017-11-07 04:00:00,1.9,0,1020.9,0.0,1.0,99,0.0
2017-11-07 05:00:00,2.4,0,1021.2,0.0,1.0,99,0.0
2017-11-07 06:00:00,1.4,0,1021.4,0.0,0.6,99,0.0
2017-11-07 07:00:00,0.5,0,1021.6,0.0,0.5,99,0.0
2017-11-07 08:00:00,1.3,0,1022.1,0.0,0.5,99,0.0
2017-11-07 09:00:00,0.4,0,1022.2,15.4,0.6,99,0.0
2017-11-07 15:00:00,1.2,42,1021.8,96.3,5.1,87,271.3334
2017-11-07 16:00:00,1.1,6,1021.7,12.0,5.0,87,8.3333
2017-11-07 17:00:00,0.9,0,1022.0,0.0,4.9,91,0.0
2017-11-07 18:00:00,0.6,0,1022.0,0.0,5.2,93,0.0
2017-11-07 19:00:00,1.2,0,1022.2,0.0,5.3,94,0.0
2017-11-07 20:00:00,0.6,0,1022.1,0.0,4.7,95,0.0
2017-11-07 21:00:00,0.5,0,1022.2,0.0,4.7,95,0.0
2017-11-07 22:00:00,0.7,0,1022.4,0.0,4.7,96,0.0
2017-11-07 23:00:00,1.0,0,1022.6,0.0,4.8,97,0.0
2017-11-08 00:00:00,0.6,0,1022.2,0.0,5.2,97,0.0
2017-11-08 01:00:00,1.8,0,1022.1,0.0,5.6,97,0.0
2017-11-08 02:00:00,1.6,0,1021.9,0.0,5.5,97,0.0
2017-11-08 03:00:00,2.5,0,1021.8,0.0,5.4,96,0.0
2017-11-08 04:00:00,2.8,0,1021.6,0.0,5.6,94,0.0
2017-11-08 05:00:00,2.0,0,1021.5,0.0,5.3,92,0.0
2017-11-08 06:00:00,3.0,0,1021.5,0.0,4.9,89,0.0
2017-11-08 07:00:00,2.6,0,1021.7,0.0,4.7,88,0.0
2017-11-08 08:00:00,2.0,0,1022.0,0.0,4.7,89,0.0
2017-11-08 09:00:00,3.2,0,1022.1,8.7,5.1,87,0.0
2017-11-08 15:00:00,4.1,42,1021.5,70.9,6.9,74,224.0
2017-11-08 16:00:00,3.5,36,1021.5,22.7,6.5,78,24.1667
2017-11-08 17:00:00,2.0,0,1021.5,0.0,5.5,85,0.0
2017-11-08 18:00:00,4.2,0,1021.1,0.0,5.7,82,0.0
2017-11-08 19:00:00,3.1,0,1020.9,0.0,5.6,86,0.0
2017-11-08 20:00:00,2.9,0,1020.3,0.0,6.0,83,0.0
2017-11-08 21:00:00,3.3,0,1019.3,0.0,5.9,85,0.0
2017-11-08 22:00:00,3.0,0,1018.7,0.0,6.0,86,0.0
2017-11-08 23:00:00,3.6,0,1018.0,0.0,6.3,87,0.0
2017-11-09 00:00:00,5.3,0,1016.5,0.0,6.8,84,0.0
2017-11-09 01:00:00,5.1,0,1015.3,0.0,6.4,92,0.0
2017-11-09 02:00:00,4.3,0,1013.8,0.0,6.7,92,0.0
2017-11-09 03:00:00,6.7,0,1012.0,0.0,7.3,88,0.0
2017-11-09 04:00:00,5.9,0,1010.1,0.0,7.5,89,0.0
2017-11-09 05:00:00,5.4,0,1008.9,0.0,7.7,89,0.0
2017-11-09 06:00:00,6.0,0,1007.5,0.0,8.0,86,0.0
2017-11-09 07:00:00,6.1,0,1006.3,0.0,8.2,84,0.0
2017-11-09 08:00:00,5.1,0,1004.8,0.0,8.3,82,0.0
2017-11-09 09:00:00,6.6,0,1003.0,0.0,8.6,79,0.0
2017-11-09 10:00:00,6.1,0,1001.9,0.0,7.7,84,0.0
2017-11-09 11:00:00,6.1,0,1002.1,3.6,7.2,88,0.0
2017-11-09 12:00:00,5.6,0,1001.2,31.0,7.6,82,268.6666
2017-11-09 14:00:00,4.3,45,1000.2,136.8,8.2,73,279.1666
2017-11-09 15:00:00,4.0,58,1000.0,89.1,8.4,62,122.6667
2017-11-09 16:00:00,4.3,47,999.6,24.7,7.3,63,7.5
2017-11-09 17:00:00,5.3,0,1000.3,0.0,6.5,64,0.0
2017-11-09 18:00:00,5.2,0,999.9,0.0,6.2,63,0.0
2017-11-09 19:00:00,4.2,0,999.7,0.0,5.6,66,0.0
2017-11-09 20:00:00,2.3,0,999.6,0.0,5.3,66,0.0
2017-11-09 21:00:00,0.8,0,1000.2,0.0,4.6,70,0.0
2017-11-09 22:00:00,1.3,0,999.7,0.0,4.7,70,0.0
2017-11-09 23:00:00,1.4,0,1000.0,0.0,2.5,79,0.0
2017-11-10 00:00:00,1.5,0,999.8,0.0,1.0,86,0.0
2017-11-10 01:00:00,2.5,0,999.4,0.0,4.0,71,0.0
2017-11-10 02:00:00,1.4,0,999.2,0.0,2.0,84,0.0
2017-11-10 03:00:00,2.2,0,998.5,0.0,1.6,89,0.0
2017-11-10 04:00:00,2.0,0,997.7,0.0,1.6,92,0.0
2017-11-10 05:00:00,2.5,0,997.0,0.0,2.4,87,0.0
2017-11-10 06:00:00,0.9,0,996.9,0.0,1.8,88,0.0
2017-11-10 07:00:00,0.7,0,996.2,0.0,2.1,87,0.0
2017-11-10 08:00:00,2.1,0,995.8,0.0,2.0,90,0.0
2017-11-10 09:00:00,0.7,39,995.4,28.8,2.1,88,0.0
2017-11-10 10:00:00,0.7,19,995.3,60.1,2.9,86,269.6667
2017-11-10 15:00:00,3.7,0,991.3,6.4,3.9,82,0.3333
2017-11-10 16:00:00,6.1,0,991.0,0.0,2.8,87,0.0
2017-11-10 17:00:00,5.1,0,991.3,0.0,2.0,91,0.0
2017-11-10 18:00:00,4.7,0,991.4,0.0,1.7,93,0.0
2017-11-10 19:00:00,2.5,0,991.7,0.0,2.1,92,0.0
2017-11-10 20:00:00,2.3,0,991.9,0.0,2.4,89,0.0
2017-11-10 21:00:00,1.6,0,992.0,0.0,2.3,89,0.0
2017-11-10 22:00:00,1.7,0,992.1,0.0,2.2,89,0.0
2017-11-10 23:00:00,3.7,0,992.2,0.0,2.0,81,0.0
2017-11-11 00:00:00,5.2,0,992.3,0.0,1.7,78,0.0
2017-11-11 01:00:00,1.7,0,992.4,0.0,1.3,80,0.0
2017-11-11 02:00:00,1.0,0,992.2,0.0,0.6,83,0.0
2017-11-11 03:00:00,1.4,0,992.2,0.0,-0.1,87,0.0
2017-11-11 04:00:00,2.0,0,991.8,0.0,0.3,77,0.0
2017-11-11 05:00:00,2.2,0,991.5,0.0,0.3,76,0.0
2017-11-11 06:00:00,0.8,0,991.5,0.0,-1.3,85,0.0
2017-11-11 07:00:00,2.0,0,991.5,0.0,-1.4,83,0.0
2017-11-11 08:00:00,1.4,0,991.4,0.0,-2.2,87,0.0
2017-11-11 09:00:00,1.1,22,991.3,13.9,-1.4,84,0.0
2017-11-11 10:00:00,0.5,60,991.0,84.8,-0.7,81,0.0
2017-11-11 11:00:00,0.5,60,990.7,150.0,2.3,70,0.0
2017-11-11 13:00:00,0.8,49,990.7,158.8,3.3,63,285.6667
2017-11-11 14:00:00,0.9,60,990.7,149.7,3.8,65,239.5
2017-11-11 15:00:00,1.9,50,990.7,60.6,3.1,67,128.8333
2017-11-11 16:00:00,0.8,0,990.8,4.2,0.7,83,6.5
2017-11-11 17:00:00,1.3,0,991.0,0.0,-0.3,87,0.0
2017-11-11 18:00:00,1.8,0,990.9,0.0,-0.7,88,0.0
2017-11-11 19:00:00,0.6,0,991.1,0.0,-1.1,90,0.0
2017-11-11 20:00:00,1.4,0,991.1,0.0,-1.7,89,0.0
2017-11-11 21:00:00,0.9,0,991.2,0.0,-1.9,91,0.0
2017-11-11 22:00:00,1.0,0,991.3,0.0,-2.2,90,0.0
2017-11-11 23:00:00,0.6,0,991.5,0.0,-2.6,93,0.0
2017-11-12 00:00:00,1.8,0,991.2,0.0,-2.6,92,0.0
2017-11-12 01:00:00,1.7,0,991.3,0.0,-2.7,93,0.0
2017-11-12 02:00:00,1.9,0,991.2,0.0,-3.0,93,0.0
2017-11-12 03:00:00,2.2,0,991.4,0.0,-3.1,93,0.0
2017-11-12 04:00:00,1.6,0,991.5,0.0,-3.3,92,0.0
2017-11-12 05:00:00,1.2,0,991.8,0.0,-3.6,92,0.0
2017-11-12 06:00:00,0.2,0,991.8,0.0,-3.9,92,0.0
2017-11-12 07:00:00,1.3,0,991.9,0.0,-3.8,92,0.0
2017-11-12 08:00:00,0.6,0,992.4,0.0,-4.0,91,0.0
2017-11-12 09:00:00,0.5,40,992.9,19.8,-3.6,92,0.0
2017-11-12 10:00:00,0.1,60,993.5,86.5,-2.2,91,0.0
2017-11-12 11:00:00,0.4,60,993.8,138.8,0.6,82,133.1667
2017-11-12 14:00:00,1.3,54,995.1,125.7,2.7,76,236.0
2017-11-12 15:00:00,1.0,60,995.6,84.6,3.0,75,168.8334
2017-11-12 16:00:00,0.6,39,996.3,12.9,1.1,83,10.5
2017-11-12 17:00:00,0.3,0,996.6,0.0,-0.2,88,0.0
2017-11-12 18:00:00,1.9,0,997.4,0.0,0.1,83,0.0
2017-11-12 19:00:00,3.5,0,998.4,0.0,1.7,70,0.0
2017-11-12 20:00:00,1.7,0,999.2,0.0,0.9,80,0.0
2017-11-12 21:00:00,3.8,0,1000.3,0.0,4.4,60,0.0
2017-11-12 22:00:00,6.5,0,1001.7,0.0,4.8,54,0.0
2017-11-12 23:00:00,1.9,0,1003.0,0.0,4.1,56,0.0
2017-11-13 00:00:00,1.4,0,1004.1,0.0,3.2,61,0.0
2017-11-13 01:00:00,2.6,0,1004.8,0.0,2.7,63,0.0
2017-11-13 02:00:00,3.1,0,1006.0,0.0,1.4,70,0.0
2017-11-13 03:00:00,1.4,0,1006.8,0.0,2.5,65,0.0
2017-11-13 04:00:00,1.6,0,1007.7,0.0,1.8,70,0.0
2017-11-13 05:00:00,1.3,0,1008.7,0.0,1.0,72,0.0
2017-11-13 06:00:00,2.1,0,1009.8,0.0,0.1,73,0.0
2017-11-13 07:00:00,1.0,0,1010.5,0.0,-1.0,75,0.0
2017-11-13 08:00:00,1.8,0,1011.5,0.0,-0.7,74,0.0
2017-11-13 09:00:00,0.8,38,1012.1,14.0,-1.1,75,0.0
2017-11-13 10:00:00,1.0,60,1012.7,80.0,1.3,68,0.0
2017-11-13 11:00:00,1.2,60,1013.1,145.4,3.8,57,0.0
2017-11-13 15:00:00,1.4,60,1013.3,79.4,4.2,49,230.3333
2017-11-13 16:00:00,1.2,1,1013.5,5.8,2.1,61,17.8333
2017-11-13 17:00:00,1.8,0,1013.9,0.0,0.5,69,0.0
2017-11-13 18:00:00,0.7,0,1014.0,0.0,0.5,70,0.0
2017-11-13 19:00:00,2.2,0,1013.9,0.0,0.0,73,0.0
2017-11-13 20:00:00,1.6,0,1014.0,0.0,-0.1,74,0.0
2017-11-13 21:00:00,1.8,0,1014.0,0.0,-0.1,74,0.0
2017-11-13 22:00:00,1.0,0,1013.6,0.0,-1.0,79,0.0
2017-11-13 23:00:00,1.5,0,1013.4,0.0,-1.6,81,0.0
2017-11-14 00:00:00,1.3,0,1012.8,0.0,-2.0,83,0.0
2017-11-14 01:00:00,1.3,0,1012.3,0.0,-1.8,81,0.0
2017-11-14 02:00:00,0.8,0,1011.8,0.0,-1.8,81,0.0
